dic_gloss,synonyms,sid,FSW
giết,A giết B,579,M533x573S1f803486x525S37804501x528S25603468x541S32401482x483S2f700459x537S2f900460x568
giết (bạn ấy giết bạn),,580,M552x539S1f840525x524S26600527x489S2f700540x504S2f900530x479S31a00482x483S36d00479x517
giết (bạn ấy giết tôi),,581,M573x549S30a00482x483S34310492x506S36d10479x517S1f804555x531S26602522x530S2f700537x525S2f900507x532
giết (tôi giết bạn ấy),,583,M585x546S31a00482x483S36d00479x517S1f826520x527S26606540x530S2f700544x524S2f900574x535
giết (tôi giết bạn),,582,M521x594S1f840492x565S26600492x532S2f700506x547S2f900495x525S31a00482x483S36d00479x517S20500495x583
gió,,584,M544x546S34400482x483S14c11518x509S26a02504x519
giờ,,87,M529x521S15a57499x479S3780b480x491S10651498x501S20600472x492
giờ đúng,đúng,90,M518x558S2ff00482x483S15a40494x445S22d04492x508S2f700478x526
giờ rưỡi,rưỡi,91,M532x519S10018474x489S10012469x494S22b06502x493S20e00507x481
giới thiệu,tự giới thiệu,354,M553x524S15a18494x497S15a32526x507S15a36448x507S20500478x508S20500511x508S28b0a479x476
giúp,,585,M537x530S37605480x473S36d00479x470S14c02484x507S20600464x499
gõ cửa,,586,M523x538S14720503x463S15000498x488S26a00496x524S21414478x502
gõ cửa,,587,M523x538S14720503x463S15000498x488S26a00496x524S21414478x502
Gò Vấp,,115,M542x518S30007482x483S10611519x478S20600488x468
gọi,,311,M513x525S15d50487x476S23004488x507
gọi (A gọi B),,588,M518x568S30500482x479S18010464x536S22f03458x547S32413490x495
gọi (bạn ấy gọi tôi),,589,M562x524S14c52529x477S23004537x506S36d00479x497
hạ cánh,đáp cánh,590,M547x535S19c41490x483S15d5a487x516S21400519x503S22b03523x466S37806455x521S26602454x495
Hà Nội,,157,M526x535S11502496x478S37900494x495S20300488x481S20600475x466
hái,,592,M514x532S1ce50492x469S2a20c487x504
hài,,591,M550x565S34000450x483S10000454x514S22a04455x549S20e00440x553S2ff00514x483S10600519x520S22a00520x549
Hải Phòng,,158,M554x532S11500533x481S2ea06529x517S2ff00482x483
ham,,593,M519x577S30a00482x477S34710493x501S36a10490x511S14c01493x519S22b04491x547S20e00506x553S2f802465x530
hãnh diện,,594,M526x611S30a00482x483S34010492x507S15002485x572S14c02483x526S20500496x600S22a00495x551S36d00479x518S21100513x553
hạnh phúc,,271,M583x540S36d00479x461S14711517x467S14719462x467S25605534x482S25613443x482S15d11560x509S15d19417x508S2fb04492x534
hát,"ca, ca hát",199,M518x562S34400482x483S15701463x530S27206495x522
hay,,343,M563x590S34000482x483S10e30506x528S2a200501x562S19a50535x538
hẹn,,112,M519x566S30003482x483S10011480x514S28806497x539S20e00501x554
hét,,595,M547x551S34400482x477S36a10490x511S15001493x524S25507519x513S2f700532x530S2f900536x506
hiền,hiền lành,253,M518x582S34000482x483S14c02483x528S22f04491x555S20e00497x570
hiểu,,596,M528x518S30000482x483S15d01505x464S20600481x469
ho,,597,M527x537S34400483x482S33630476x496S20310493x522S21414512x528
họ hàng,,333,M534x527S15d58467x474S15d51489x483S22b05510x503
hoà,,598,M551x530S15d51494x479S15d59482x507S26606521x480S26612449x506S20e00481x493S21400496x470
họa sĩ,,180,M527x524S15a30474x497S10631487x476S2e500504x496S21410510x477
hoạ sĩ (đã chỉnh sửa),,362,M520x539S15a30486x512S10631480x481S2ea32480x461S21400505x487
hoà tan,,599,M580x528S15740501x473S15748482x473S1f740560x483S1f748420x483S26606524x483S26612446x483S2f804482x517
hoặc,,143,M512x531S11530494x470S2a200489x503
hoạt động,,600,M527x542S20352510x469S20356479x493S2e738511x491S2e740475x517S36d00479x459
học,,194,M522x518S18500498x488S2ff00482x483S20600489x470
học bài,,601,M520x591S32104482x483S15d00501x525S15d08480x525S2e428485x558
học tập,,602,M522x518S18500498x488S2ff00482x483S20600489x470
hỏi,,120,M537x550S30004482x483S10e00494x518S2c300511x527
hỏi (A hỏi B),,603,M536x518S11311508x488S28b02464x482
hỏi (bạn ấy hỏi tôi),,605,M524x533S11300476x488S25a03500x467S20500478x522
hỏi (bạn ấy hỏi tôi),,606,M524x533S11300476x488S25a03500x467S20500478x522
hỏi (bạn hỏi tôi),,604,M508x539S11300493x494S26604492x461S20500495x528
hỏi (tôi hỏi bạn ấy),,607,M540x540S34400482x483S11310489x510S25607516x504
hối lộ,,611,M523x588S31a00482x483S34410496x505S1f431476x548S36d00479x517S37604479x517S25503504x531S21404463x561S2f804481x577
hôm nay,,95,M538x512S15a31463x489S15a39515x489
hôm qua,,96,M537x549S15a00523x469S2ff00482x483S26604521x502S2f700522x542
hôn,,612,M520x537S34f00482x483S17710500x522S17718478x522
hơn,,262,M508x527S1f726492x507S22b00492x473
hôn (bạn ấy hôn tôi),,613,M551x518S34f00482x483S17700506x501S26603529x477
hôn (tôi hôn bạn),,614,M522x565S34f00482x483S17720502x550S25500509x523
hôn má,,615,M542x518S30006482x483S17710522x494S34f10494x502
hôn tay,,616,M518x557S18158504x528S17752485x528S21400466x536S34f00482x483
hôn trán,,617,M524x518S30000482x483S34f10495x504S17700504x468
hồng,,213,M518x568S33b00482x483S10010487x505S22b04487x538S20e00502x543
hợp,,618,M514x526S11310490x496S26a00487x475
họp,,228,M555x511S14740507x489S14748479x489S20500495x498S26602525x495S26616445x495
họp,,609,M541x561S26502526x547S26516460x547S1f840502x546S1f848481x546S20600489x531S34400469x483S33b00495x483
họp (đã chỉnh sửa),,392,M550x511S14740501x489S14748485x489S26616451x495S26602520x495
hợp tác,,619,M518x524S17152487x485S1713a498x496S20a00482x509S21400489x476
hót,,610,M518x565S34400482x483S1ee20465x498S28806491x520S2880e491x536S28806490x553
hư,,621,M563x518S30007497x483S10e02529x474S26500545x455S2df0e543x494S10620538x424S35650505x505S30e00467x483
hư,hỏng,608,M540x580S11301473x516S2df0e475x556S11021511x522S30c00482x483S35650490x505
hứa,,622,M518x548S36a00482x477S10054463x488S26606487x532S20e00494x525
Huế,,153,M534x518S2ff00482x483S11510517x457S11518468x457S26600518x421S26610466x422S2fb00491x410
hướng dẫn,,623,M516x548S20308493x486S20300493x510S37801507x516S37809485x493S21414493x530S26620492x452
hút thuốc,,620,M521x543S34d00482x483S11500488x513S26500507x522
hy sinh,hi sinh,624,M528x614S34100482x483S10e04486x571S20500489x603S2b701489x544S20e00476x551S10e34513x532
hy vọng,hi vọng,625,M518x531S36a00482x477S1d042442x505S26500457x486S20500495x520S1ce42442x458S20e00442x487
ỉa,,626,M571x529S20700511x513S37900463x487S16d42453x511S19a28451x471S24b1c477x493S16d42534x511S37700543x501S21400438x481S21400556x495S20700430x511S19a08529x484
im,,627,M518x536S33b00482x483S10010486x506
in,,628,M521x521S36d10479x479S15a00494x494S22a00508x487
kể,,630,M538x551S34000482x483S14017488x520S26a00511x529
kệ,,632,M549x566S14011496x526S20500494x555S2d207522x547S25607525x507S34a00482x483
kể lại,,631,M526x610S34000482x483S14017501x522S1401f468x548S2ea00511x558S2ea18472x585
kể ra,,326,M532x534S14c48469x503S14c52470x480S2c300506x479S21410484x467
kể ra (đã chỉnh sửa),,367,M532x534S14c48469x503S14c52470x480S2c300506x479S21400484x467
kéo co,,629,M531x531S20331489x488S20339470x469S25a25507x507
kết hôn,cưới,308,M522x546S14c58478x515S1f152494x490S27104482x471S21100495x455
kết thúc,"hết, cắt",128,M514x527S15a18495x500S15a12487x473S20600490x487
kết thúc,,633,M524x531S15d3a476x512S15d40490x488S21400509x492S22a04489x469
kêu,,634,M535x577S32104482x483S15a57483x537S15a51501x554S20600477x565S21400520x555
kêu,,635,M538x567S32407482x483S15d57515x519S22e04510x549
khám,,636,M526x536S1f801473x476S20500474x499S22b05489x496S20500516x525S36d00479x465
khao,bao,637,M586x542S2ff00482x483S14c20527x482S2df02531x518S1f710566x497
khát,,638,M518x574S34500482x480S30150495x468S36a20490x513S10000486x525S22a04487x559S20e00501x561S2f900474x563
khâu,,639,M534x532S22a01501x469S1ce48466x470S1ce50512x469S2a20c508x504
khen,,640,M518x591S34000482x483S14c48474x530S15d10494x546S20600477x580
khi,,282,M530x514S15a18471x486S10012500x490S20500486x486S20500486x503
khiếm thính,,125,M518x530S2ff00482x483S15a10494x450S22d04492x480
khinh bỉ,,641,M521x549S36d00479x515S15d43469x526S26901448x514S20e00434x525S34200482x483
khinh bỉ,,642,M521x549S36d00479x515S15d43469x526S26901448x514S20e00434x525S34200482x483
khinh bỉ,,643,M521x561S36d00479x515S1c541468x521S26901448x514S20e00460x549S34200482x483
khó,,223,M527x572S30a00482x483S34400482x483S20301483x527S37803497x542S21200475x551
khó chịu,,277,M538x555S10e01458x468S30c00482x483S22d05478x493S21901447x461S11001510x529
khoá,,644,M512x524S1f850490x476S2a208489x496
khóc,,645,M536x518S30a00482x483S34110492x506S10e54490x450S23004511x453S21410469x450
khoe,,646,M531x583S30c00482x483S34010492x507S1f502493x559S22b00493x524S21100478x535S2f806520x523
khỏe,,109,M522x573S20300477x526S20300507x526S36d00479x517S26504477x546S26504508x546S2fb04492x567S33e00482x483
khoẻ (đã chỉnh sửa),,383,M522x573S20300477x526S20300507x526S36d00479x517S26514477x546S26504508x546S2fb04492x567S33e00482x483
khỏe không,,108,M522x573S20300477x526S20300507x526S36d00479x517S26504477x546S26504508x546S2fb04492x567S33e00482x483
khoẻ không (đã chỉnh sửa),,382,M522x578S20300477x531S20300507x531S36d00479x522S26514477x551S26504508x551S2fb04492x572S33e00482x488S30300482x477
không bao giờ,không đời nào,317,M522x538S17610506x475S17618479x475S22b04506x496S22b14479x496S2fb04493x532S2f700481x462S2f700508x462
không biết,,202,M547x518S30000482x483S14c00523x454S2df08526x489
không có,,647,M538x587S30a30488x496S30342482x476S14c10515x521S2e230518x555
không có,,648,M531x597S30a30488x496S30342482x476S17610513x536S27206512x557
không dám,,649,M534x614S30e00482x483S34210489x506S14c40510x544S14c48468x544S25900514x591S25900472x590S20500474x576S20500516x577
không sao,"không có chi, không có gì",111,M545x533S15a02497x467S15a06477x502S20e00497x521S27114505x483S27100456x484
khùng,,650,M528x518S14710493x457S30e00482x483S26a02475x456S21410513x464
khuyên,,651,M540x539S34400482x483S14030493x509S2b700521x507
kí hiệu (t ên ),,61,M544x545S10b00494x519S30a00482x483S29100516x499
kí hiệu (tên),,62,M544x545S10b00494x519S30a00482x483S29100516x499
kiểm tra,,652,M563x529S36d00438x472S14010423x483S20500433x518S36d00521x472S1ce10515x482S20500518x515
kiến trúc sư,,171,M542x527S15a56515x515S1ce12459x484S37906476x520S21400474x473S26a06493x485S20f00509x492
kiến trúc sư (đã chỉnh sửa),,359,M543x528S15a56516x516S1ce12458x497S37906477x521S21400490x498S26a06472x472S20e00489x480
kỹ sư,,170,M561x515S36d00439x486S36d00519x486S14011426x491S1e611509x493
ký tên,kí tên,654,M537x527S15d3a464x487S1f450472x499S27d07499x474S21410487x519
la,,655,M528x544S30e00482x483S34510489x502S17c10492x522S20600475x528S21410513x532
lạc,,656,M557x518S2ff00482x483S10020519x461S10028463x446S27107530x453S27111439x438
lại,làm lại,77,M512x532S10030494x469S2a200489x504
làm,,657,M557x525S14c58466x494S14c50510x494S26a02543x497S26a16443x497S2fb00491x475
làm,,658,M557x525S14c58466x494S14c50510x494S26a02543x497S26a16443x497S2fb00491x475
lập gia đình,,309,M523x532S15759478x468S15731484x513S2a602494x484S20b00510x505
lau bàn,,659,M526x534S15a5a482x522S14c52474x466S2ea32481x493S21400511x474
lịch sử,,242,M608x518S30006482x483S1e411518x486S1f411578x496S22b06546x498S20e00552x487
lịch sự,,247,M521x522S1f711474x483S22b05491x498S36d00479x478S20e00503x493
lo lắng,,273,M518x518S34100482x483S1e510485x463S21900497x454
luôn (đã chỉnh sửa),,366,M524x530S10638498x504S10652498x481S20a00477x497S21400509x470
luôn luôn,,305,M524x531S10638498x505S10652498x481S20a00477x497S21410509x470
mạnh,"khỏe, khỏe mạnh",259,M523x528S20310508x480S20318478x480S22a04509x501S22a14479x501S2fb04493x522S2f900510x472S2f900481x472
mập,béo,250,M537x540S36d00479x461S15a40524x483S15a48465x484S22a04524x514S22a14465x515S2fb04493x534S2f900466x535S2f900524x535
màu,màu sắc,352,M528x553S33100482x483S11011492x494S22b04502x523S20e00516x527
may,,197,M550x537S15a51457x481S15a51506x493S26601528x515S26611479x503S22514451x463S22514500x476
mấy,,69,M517x543S14c30484x457S20330489x528S22b00488x492S22200507x509
máy bay,,234,M521x526S19c21491x498S2a601479x475
may mắn,,347,M537x521S34000482x483S15001509x494S15009463x494
mẹ,"má, mà má",296,M536x518S30006482x483S15a10520x487S20600514x477
mệt,,265,M524x621S36d00479x516S15d00494x541S25604492x572S1f700493x606S20e00512x578S30a00482x483
miền bắc,"Bắc, bắc, miền Bắc",133,M529x530S15a02502x470S20300495x475S37900501x490S20600471x475
miền nam,"Nam, nam, miền Nam",136,M525x544S15a02476x486S20300476x457S37900482x472S22c04483x502S20f00499x512
miền trung,"Trung, trung, miền Trung",134,M521x527S15a02494x495S20300497x473S37900504x487S20600480x508
mối quan hệ,,310,M523x540S10e11498x479S10e19477x485S20700491x461S2e500489x513
Mỹ,Hoa Kỳ,232,M529x539S14c02498x495S14c0a472x482S20700493x462S2ea06485x524
Mỹ (đã chỉnh sửa),Hoa Kỳ (đã chỉnh sửa),355,M529x539S14c02498x495S14c0a472x482S20700493x462S2ea26488x524
nai,,217,M533x518S25100515x453S25110466x453S11a10517x414S11a18467x415S2fb00492x404S2ff00482x483
năm,,244,M539x530S20300497x484S20300491x515S37807461x521S37802510x490S2e83c523x470S20500496x501
năm (đã chỉnh sửa),,394,M540x526S20300498x488S20300492x505S37807461x513S37802511x494S2e83c524x474
năm (số năm),,342,M540x531S20300501x516S37906461x522S10040505x469S20500504x502S2e834524x476
năm (số năm) (đã chỉnh sửa),,398,M540x524S20300501x509S37906461x515S10040505x477S2e834524x484
nấu ăn,nấu,198,M524x534S15110476x467S21414509x505S26a00481x520S11550487x487
nấu ăn (đã chỉnh sửa),,374,M524x534S15110476x467S21404509x505S26a00481x520S11550487x487
ngân hàng,nhà băng,189,M521x544S15a19480x457S1f436504x501S21100508x485S21414504x536
ngân hàng (đã chỉnh sửa),nhà băng (đã chỉnh sửa),372,M521x542S15a19480x458S1f436504x502S21100508x486S21404504x537
ngày,,94,M542x518S10050527x461S2ed08525x494S2ff00482x483
ngày (số ngày),,339,M546x518S30007482x483S10040521x460S2ed0a523x494
ngày mai,mai,97,M561x575S30007482x483S10020527x459S20500509x473S25804526x493S10040526x545S21400546x563
ngày mai (đã chỉnh sửa),mai (đã chỉnh sửa),358,M541x518S30007482x483S10011520x486S26500527x469
Nghệ An,,160,M547x532S20304462x469S37a08469x484S11950466x496S20500453x495S1f720527x508S22b06493x507
nghèo,,324,M539x525S2035a516x510S37906477x517S15052462x486S26706497x490S20e00509x483S2f900510x476
ngoại,,315,M532x563S33100482x483S10011503x501S22b04506x533S20e00520x538
ngôn ngữ kí hiệu,"thủ ngữ, NNKH",126,M541x543S15a10503x475S15a18486x483S23600502x504S23614459x510S21100495x529S2fc00492x458
ngu,,268,M543x524S34100482x483S20300493x478S20600521x474S37800499x492
ngủ,đi ngủ,132,M546x518S31600482x483S1dc20522x473S22214507x477
người,,119,M529x516S1fa40471x501S2890a487x484S1fa40510x501
người yêu,bồ,287,M512x527S14720493x473S2e300489x500
người yêu,bồ,288,M512x527S14720493x473S2e300489x500
nhà hàng,quán ăn,186,M542x547S15a19459x461S15a11495x461S20500483x460S25604498x489S2c301516x453S15a31494x524
nhà hàng (đã chỉnh sửa),quán ăn (đã chỉnh sửa),391,M536x547S15a19464x461S15a11489x461S15a31488x524S25604492x489S2c301510x453
nhà hát,,190,M530x532S15a19470x469S14c10487x483S26a00485x518S21414515x501
nhà hát (đã chỉnh sửa),,373,M530x532S15a19470x469S14c10487x483S26a00485x518S21404515x501
nhà máy,,184,M529x541S15a19471x460S14c50491x472S2a530493x508S21414514x493
nhà máy (đã chỉnh sửa),,371,M529x541S15a19471x460S14c50491x472S2a530493x508S21404514x493
Nha Trang,,156,M532x526S15a48468x479S1f550485x475S26604493x496S20f00506x501
nhất,,263,M508x528S1f726493x508S25500495x481S2f900497x473
nhiều,,208,M582x521S15710505x479S15718477x479S26606530x488S26612439x488S2fb04493x515S20310567x489S20318418x489S22204452x479S22204537x479
như thế nào,thế nào,245,M564x540S10050460x460S10058436x460S22b04459x495S22b14436x495S2a208541x498S2a210512x498S2fb04448x534S2fb04531x533S1f540545x468S1f548516x468
nhưng,,131,M528x513S11950473x487S19a30500x493
nội,,314,M550x518S31500482x483S1ed10489x486S22b06520x489
nổi tiếng,,201,M529x545S15a31481x497S20300487x493S37803499x515S3780a471x500S22b20484x456
nội trợ,,172,M531x532S11920488x486S15a19469x469S26a00488x518S21414516x503
nội trợ (đã chỉnh sửa),,370,M532x532S11920488x486S15a19469x469S26a00488x518S21404517x503
nông dân,,169,M537x535S21414522x503S37906464x471S10640499x486S2ea32494x520S20300499x465
nông dân (đã chỉnh sửa),,369,M536x535S21404521x504S37906465x471S10640500x486S2ea32495x520S20300500x465
nóng tính,nóng nảy,276,M522x560S15d03499x527S22134486x553S30c00482x483
ở đây,"đây, tại đây",129,M509x511S10c50492x489
ở nhà,,350,M529x532S15a19471x469S19a52490x486S22f04490x518S21414514x498
ở nhà (đã chỉnh sửa),,375,M529x532S15a19471x469S19a52490x486S22f04490x518S21404514x498
ốm,gầy,251,M524x540S15a18477x460S37900482x486S1ed40487x488S22b04498x510S20e00512x515
ông,,331,M523x549S2ff00482x483S20300493x512S37802506x517
phó,,230,M521x524S37602478x476S3760c488x478S36d00479x476S14001463x500
phòng,,227,M555x536S15a40474x479S15a48447x479S15a42526x474S15a4a528x506S21400534x464S22a04473x511S22a14446x511S22a04533x488S22a14533x521
phòng (đã chỉnh sửa),,360,M554x542S15a40474x474S15a48447x474S15a42525x471S15a4a527x493S21410534x459S22a04473x506S22a14446x506S22b24529x512
phút,,3,M534x521S10059466x498S10051484x500S20e00506x480S26607512x481
phút,,88,M531x524S10057470x494S10051480x496S20e00505x477S26607509x478
quận,,114,M536x546S2d200510x523S1ed16490x518S34600482x483
quan trọng,,222,M578x533S30007439x483S15d11470x472S2e804481x501S30007526x483S1f711557x469S22204467x517
Quãng Ngãi,,154,M525x564S15a30480x480S15a30509x437S2a200502x469S2a218475x512S2fb04496x558
que,,57,M559x511S16c50503x490S26606529x494S26612441x494S16c58478x490
que,thanh,84,M578x517S26806528x500S2fb00493x483S26802422x500S16d50503x497S16d58481x497
quê,,141,M541x518S2ff00482x483S19a10513x474S19a18459x474S26500519x461S26510466x461S2fb00492x446
que (đã chỉnh sửa),thanh (đã chỉnh sửa),378,M559x511S16c50503x490S26606529x494S26612441x494S16c58478x490
quên,,283,M585x518S2ff00482x483S15d02494x478S22b06525x483S18540559x484S20e00531x471
quốc tế,,205,M515x527S14f10485x474S2e230488x495
rồng,long,210,M538x542S19c10510x495S19c18463x495S2c100506x458S2c111473x459S2fb04492x536
sai,,72,M536x534S34100482x489S30342482x476S20300493x519S20600514x519
Sài Gòn,Saigon,231,M553x512S1e611447x492S1de12523x488S22b06486x494
sân khấu,,238,M562x521S15a21512x480S15a27466x480S28906533x499S2891e438x498S2fb04493x515
sáng,,98,M559x536S15a22500x510S15a26472x510S28a01458x475S28a09513x475S15a20441x464S15a20547x466S2fb04492x530
sáng (đã chỉnh sửa),,380,M559x529S15a22500x517S15a26472x517S28a11458x482S28a09513x482S15a20441x471S15a20547x473
sao thế,sao vậy,280,M513x537S1d040490x463S2a304487x497
siêu thị,,188,M527x534S1ce51504x507S1ce59474x507S2b700505x481S2b711478x481S2fb00494x467
sinh nhật,,346,M540x564S2ff00482x483S10011519x507S10019460x507S22a02503x521S22a16483x521S2fb04493x542S2df01519x540S2df19461x540
sinh viên,,163,M526x518S1f522476x466S2ff00482x483S22b06496x466S20e00502x456
sợ,,279,M521x564S15032460x538S36d00479x517S21902451x545S30a00482x483
số ba,,44,M509x515S18620491x485
số bảy,,48,M512x515S1dc27489x485
số bốn,,45,M511x516S14420489x485
số chín,,50,M508x513S10610493x487
số chín mươi,,53,M521x513S10610479x487S17610505x497
số hai,,43,M508x515S10e20493x485
số hai mươi,,52,M509x521S10e20492x491S21800491x480
số không,,41,M508x508S17610492x492
số một,,42,M508x515S10020493x485
số một trăm,,54,M540x516S10010460x485S10610525x489S22c06479x500
số mười,,51,M517x511S16c10497x490S20600483x495
số năm,,46,M512x516S14c20489x485
số sáu,,47,M514x510S19a20486x490
số tám,,49,M512x515S11e20489x485
số tự nhiên,"số đếm, số",122,M523x544S10028508x456S10010478x466S3780a499x482S3780a484x512S20500496x489S20500486x505S20500479x524
số tự nhiên (đã chỉnh sửa),số đếm (đã chỉnh sửa),387,M523x544S10028508x456S10010490x471S3780a499x482S3780a484x512S20500490x503S20500484x516S20500477x529
sống,,142,M517x553S20330489x538S22c00488x491S20e00505x509S14c30484x456S22200491x448
tại sao,vì sao,281,M535x532S10050469x469S2a208466x504S19a30507x479
tạm biệt,bái bai,106,M512x537S14c20489x463S27106497x497S37800493x501
tên,,38,M526x521S10049474x491S10041494x486S20500502x480S20500516x480
Thái Nguyên,,159,M566x518S33010479x483S1ce10518x461S2c304539x472
thăm,,335,M550x531S10011507x474S10019472x474S20500495x469S22b01526x502S22b17451x502S2fb04493x525
thăm (đã chỉnh sửa),,384,M545x526S10011502x474S10019479x474S22b17456x502S22b01521x502
tháng,,243,M514x529S15a30487x502S20320491x509S26600491x471S20e00502x483
tháng (số tháng),,338,M528x533S20320472x488S37800479x501S15a10516x480S26c0a494x482S20b00495x467
thành phố,,140,M560x523S15a10522x496S15a18465x463S23600521x479S2361c439x491S2fc00493x447S2ff00482x483
thấp,lùn,249,M552x518S18220527x482S36d00479x482S22f04527x504
thích,,144,M518x598S36a00482x477S15a00494x517S1f700493x583S25604492x548S22204479x587
thỉnh thoảng,,318,M529x518S14c40471x483S2c305502x494
thợ hàn,,175,M538x569S2ff00482x483S15a00494x496S10650512x520S23004513x551
thợ hồ,thợ xây dựng,177,M530x534S15a18471x467S37900476x494S15a32489x495S27104483x511S21406525x494
thợ hồ (đã chỉnh sửa),thợ xây dựng (đã chỉnh sửa),376,M531x534S15a18469x467S37900474x494S15a32487x495S27104481x511S21416523x494
thợ hớt tóc,thợ cắt tóc,174,M530x547S10e11503x453S10e19471x463S2ea04515x490S2ea14475x501S2fc04494x536
thợ may,,173,M536x523S15a51477x489S15a51513x500S22614464x477S22614501x488
thợ mộc,,176,M527x517S15d59473x489S20300507x483S22f04502x503
thời gian,,121,M530x526S20357494x480S3780b471x494S37803488x496S1dc41473x474S20600508x500
thông minh,,266,M540x518S30007482x483S17710517x480S21d00522x469
thứ,,301,M511x521S17620492x480S2df04490x500
thứ,,93,M518x530S30004482x483S1dc40478x500S2b700455x502S20e00445x514
thủ đô,,139,M531x518S30000482x483S1ce10509x453S20600483x469
Thủ Đức,,116,M638x545S30005482x483S10011514x515S1f702602x493S1f70a575x493S26502623x498S26516554x498S20500591x500
Thủ Đức (đã chỉnh sửa),,386,M626x545S30005482x483S10011514x515S1f702592x493S1f70a575x493S26502611x498S26516554x498
thư ký,,221,M517x517S1f420483x483S22f04492x503
thương,,293,M554x518S33100482x483S10002494x499S2d200528x493
thường xuyên,,306,M532x529S10019469x499S1ce10485x488S26607510x472S20e00519x486
thuyền,,219,M514x528S15b20502x501S15b28488x501S2b720487x473
thuyền buồm,,220,M533x518S15a32506x504S15a20516x482S26622468x502
tìm kiếm,kiếm,653,M533x582S31a00467x483S32104497x483S10e50476x524S2ee02471x561S21410495x541
tỉnh,,138,M518x529S20500482x518S1ce10496x475S20300493x471S20500482x492S20500482x505S37900499x485
toa lét,"nhà vệ sinh, nhà xí",117,M512x515S1d010489x485
toán,,351,M543x514S17630527x495S14c31458x487S26602490x496
tóc,,357,M531x518S36b00482x482S1ce10509x458S20800498x467
tôi,mình,76,M508x523S10044493x477S20500494x512
tối,,103,M551x536S15a00449x465S15a00539x466S15a02501x508S15a06471x508S28903509x477S2891b465x477S2fb04492x530
tối (đã chỉnh sửa),,381,M551x528S15a00449x473S15a00539x474S15a02501x516S15a06471x516S28903509x485S2891b465x485
tốt đẹp,,348,M585x518S2ff00482x483S15a18468x486S26610466x452S20e00458x465S1f502570x485S1f50a534x485S26500571x464S26510534x464S2fb00552x450
trai,"nam, con trai",284,M518x564S2ff00482x483S15d00494x505S22f04487x536S20e00494x552
trắng,bạch,214,M608x518S30006482x483S1e411518x482S1f410579x495S22b06546x493S20e00553x482
trưa,,100,M532x533S37809473x496S37806474x526S36d00479x493S15a56505x521S37801518x495S37800525x492S37800525x468S15312505x468
trưa,,101,M532x540S37809473x503S37806474x533S36d00479x500S15a56505x528S37801518x502S37800525x499S37800525x475S15750512x460
trực thăng,,236,M530x524S15110477x489S1511c471x508S27206511x477
trung bình,"vừa vừa, vừa",261,M522x514S1f550479x493S26a02508x487
trung tâm,,206,M520x543S15a30497x486S1f522495x458S20600498x496S37801502x511S3780a480x463
trường,trường học,181,M520x515S14718481x486S15a02483x503S20600498x490
từ chối,,229,M530x521S15a11470x480S15a19507x481S37600487x498
tự giới thiệu (đã chỉnh sửa),,399,M530x525S15a18488x498S15a32503x513S28d0b496x476S18213470x491
tự hào,,267,M515x548S15d02488x513S20500498x537S26600495x478S1f702496x453S22204485x493
tuần,,341,M532x525S15a56505x513S37806473x518S1e450469x479S21000490x475S26606489x494
tuần (số tuần),,340,M526x549S15a56476x537S1dc50479x504S22b00488x469S1f450474x451S21000506x480S21410507x522
tuần (số tuần) (đã chỉnh sửa),,368,M528x544S15a56473x532S1dc51476x508S22b00490x476S1f450475x456S21000508x488S21400504x524
tức giận,,275,M564x530S15001505x488S15009465x488S2890a535x481S28912436x481S2fb00492x470S20500467x519S20500523x518
tức giận,tức,274,M527x531S15001474x488S20e00498x470S22b07503x472S20500489x520
tức giận (đã chỉnh sửa),,379,M566x566S15001507x524S15009467x524S2890a537x517S28912438x517S20500525x554S20500469x555S30c00482x483
tuổi,,123,M571x538S20300454x523S15352450x500S2ef05456x477S37706431x529S37809430x499S37809507x499S37706507x529S20300531x523S37706545x493S20300532x485S37801562x463S22a04533x504S20500547x512
tuổi (đã chỉnh sửa),,388,M572x531S20300452x516S15352448x493S2ef05454x470S37706429x522S37809428x492S37809505x492S37706505x522S20300529x516S37706547x506S20300533x499S37801562x475S22a04534x482
ước,"mơ, ước mơ",200,M556x518S30007482x483S11511514x482S2a800532x447
uống,,118,M539x545S34400482x483S15310493x520S2c304512x521
út,,302,M511x510S19230490x491
văn hiến,,207,M573x526S10e11508x474S10e19468x474S28b06529x499S28b1e428x499S2fb04493x520
vẽ,,195,M513x530S1ce30488x470S2e500490x503
Việt Nam,,60,M547x547S37d00470x495S2ff00453x484S11501467x502S36d00505x513S2ff00508x481S11501504x520
Vietnam,,1,M543x535S2ff00482x483S10e21513x485S11920522x509
Vietnamese,,2,M564x525S30007482x483S10e20521x495S11920539x499S20500537x482S20500519x482S2f900553x498
Vinh,,161,M510x538S10e20493x463S27206491x498
vợ,,291,M607x541S33010479x483S1d410523x486S20800519x507S16d51587x494S16d39574x510S20800588x531S21410590x482
vợ (đã chỉnh sửa),,364,M607x541S33010479x483S1d410523x486S20800519x507S16d51587x494S16d39574x510S20800588x531S21400590x482
vợ chồng,kết hôn,289,M556x531S16d39444x499S16d51458x484S20800461x520S21410459x473S16d59522x484S16d31536x500S21414540x523S20800537x470
vợ chồng (đã chỉnh sửa),kết hôn (đã chỉnh sửa),363,M556x530S16d39444x499S16d51458x484S20800461x520S21400459x473S16d59522x484S16d31536x500S21404540x523S20800537x470
