dic_gloss,synonyms,sid,FSW
Dublett . (Loran),,1487,M539x565S15a02400x518S15a06368x518S2890b430x520S28913338x521S30006482x483S10020523x498S22b04523x535S20500523x482
Dublett 1 (Lrn),Skirt 1 (Lrn),1526,M566x585S18102502x488S1810a471x487S34500482x435S2d711434x493S2d709537x492S2ff00483x530S10020525x536S21100508x551S22a04524x570
Dublett 2 (Mtw),Skirt 2 (Mtw),1527,M581x530S36d02479x470S15a32500x516S15a36472x515S26706539x512S26712420x514
Dublett 3 (Krl),Skirt 3 (Krl),1529,M569x537S36d02479x464S15a04509x504S15a04481x504S2d711429x514S2d709540x512S2df10456x510S2df08524x511
Dublett 3 (Stv) (Alx),Skirt 3 (Stv) (Alx),1528,M540x543S36d02479x458S15a32500x504S15a36472x503S26606510x515S26612458x516S21100508x529S21100477x529
DUDU,,529,
dudu,,154,
dudu,,155,
dudu,,156,
dudu,worm,879,M527x519S10a12501x482S21d00474x488S26502508x505
dudu tal harir,caterpillar,880,M529x569S10a12495x432S21d00471x436S26502504x453S10011486x479S2b701508x478S14c08502x533S14c01483x542S22121476x532S22127514x525
Dullieh,Water melon,41,M589x567S30004426x482S18518420x524S10001553x511S26506556x542S28807477x506S2881f396x506S20500438x541S33b00539x483S21100576x509S18510448x524S2df00460x544S2df18414x546
Duluri (Lrn),,2185,M521x522S17615469x488S36d00479x479S20b00487x509
dundjan,turkey,881,M518x562S30100482x477S15712484x526S22510484x549
DVD,,2538,M538x517S10110462x484S10110522x485S10e20494x487
Dwejra,,979,M532x521S20500471x491S1f718468x506S1f712485x480S37806500x490
E,,1008,M507x507S14a20492x492
Eagle,Ajkla,1064,M544x586S33100482x483S10a20518x486S22e04527x524S11e28465x555S11e20516x556S22100510x559S22100482x559S26520494x539
Early (Lrn),,2239,M534x533S15a50487x467S15a12506x468S37900493x492S26704518x491S20e00467x500
Easter (Lrn),,2186,M585x571S18f10448x438S18f18416x501S14c10445x502S14c18419x439S20500438x429S20500436x494S15a38573x544S15a38532x544S22b00549x508
Editor (Loran),Editur (Loran),1413,M567x587S10e10516x441S10e18481x428S22120523x430S22120476x414S23100514x483S23110473x473S26622433x455S1d448493x515S1d440517x528S23204541x559S23210483x546S2fc04498x494S26622443x529S2fc04517x576
Edukat,well mannered,862,M570x524S36d00434x477S15310449x499S20500435x506S36d00524x478S1f540555x493
Edukazzjoni Socjali u Personali,Personal and Social Eduation,2549,M538x515S10140462x485S20320493x499S14a20523x499
Edukazzjoni_1 (Lrn),Education_1 (Lrn),2548,M541x528S18520510x472S18528459x472S2eb00526x496S2eb10459x495
Eggplant (Loran),,1488,M517x550S15110484x534S17c12487x509S18512502x450S22a00496x482
Egypt,Egittu,1169,M555x577S2ff00482x483S15d11509x472S15d19465x474S23b03530x492S23b1b453x496S20500472x503S20500515x505S26506540x512S26512441x512S1ea09509x538S1ea01470x538S37600491x554
Eight,Tmienja,2672,M515x512S12d02485x489
Ekonomija,Economy,2325,M555x540S13f30488x471S13f38458x494S21302469x461S21302491x500S2eb12446x525S2eb06523x475
Electric (Loran),,1414,M566x559S1d448471x448S1d440500x441S2e230515x477S2e230474x482S26606536x456S26612434x459S12220495x532S26500522x530
Electrician (Loran),,1361,M576x574S1f718470x459S1f710483x426S20600472x445S1d440506x498S1d448458x498S2a400517x537S2a410452x538S26606546x508S26612424x508
elf,,2742,M537x528S10010464x472S17610496x487S26606507x512
elf,part2,2743,M541x526S10010460x474S17610495x486S22c06499x510
elf erbgħa u tletin,,2744,M589x531S10010412x469S17610447x485S22b06452x515S20800503x496S18620532x473S14420567x473
elf tlett mija sebgħa u sittin,,2745,M606x530S10010395x471S17610425x486S22b06429x514S20800484x496S18620513x473S1de26576x480S1f726545x482
Email (Lrn),,2068,M508x535S15a50494x465S14a20493x520S26500492x500
Email 2 (Lrn),,2156,M523x522S17d18478x501S18210500x507S26600487x479
Emergenza_1 (Em),Emergency_1 (Em),1555,M573x540S2ff00482x483S20b00516x481S14a20533x488S2e230550x508S26506558x488
Emergenza_2 (Em),Emergency_2 (Em),1666,M569x560S2ff00482x483S14c10531x484S20500517x481S2e238540x528S26506554x508
Emoji (Lrn),,2058,M608x632S31400482x483S1e610524x490S1e618457x508S15620540x610S15624512x610S2930a567x615S23600553x501S23614414x514
Engagement (Lrn),,2187,M521x522S14c2a479x499S16620505x478S20500511x498
Engineer,,1362,M566x534S15001513x466S15009460x466S37803536x489S3780b434x488S22c03503x501S22c15479x490S20800505x491
ENT Loran,,1297,M541x569S37706490x425S13f57518x420S20800503x412S33010481x450S10011519x471S20500526x459S11511514x503S33100477x515S10011501x539S20500498x525
Envelop_1 (Lrn),Envelope,2550,M563x545S17d18467x504S18220482x530S1dc21506x456S1dc29459x458S22102556x465S22106438x464S26606517x482S26612442x478S26500481x508
Erbatax,Fourteen,2682,M522x516S10020479x486S14420500x485
Erbgħa,,2693,M511x516S14420489x485
erbgħa mija,,2734,M544x517S14420456x483S17614495x499S17614528x501
erbgħa u ħamsin,,2715,M522x516S15a00478x488S14400500x485
erbgħin,,2711,M528x516S14420472x485S17614512x498
Erja_1 (Lrn),Area,2551,M532x521S1f751469x479S2d90a489x501
Esporta (Lrn),,1944,M541x539S16c48460x518S17c30515x462S20500473x525S28a03480x487S2df00520x497S22102498x466
Estonia,,1124,M521x569S30004482x483S1f502491x523S20602511x518S22f04488x555
"Ex p.76,  Bolla",,666,
Excel (Lrn),,2059,M552x539S14420529x461S14440495x502S2330a526x509S14a20448x473
External Hard Drive (Lrn),,2060,M592x534S15a3a408x489S1ed48515x514S20500423x468S1ed40566x515S1ea02458x466S26502439x472S26520546x494
Ezami_1,Exam,2552,M559x518S2ff00482x483S15d02473x485S26606510x487S14a20544x489
Ezami_tal_Musrana_1(Em),,1557,M536x583S14c20503x447S14c28476x460S28800503x417S2880c523x424S28814486x495S28818464x499S2fc05521x484S22b00518x545S10000500x553
Ezamina_Ccekkja_1 (Em),Check-Up_1 (Em),1558,M565x589S2a500524x556S19a51500x537S10001509x503S31510482x483S26600549x554
Eżatt,Exactly,776,M521x518S1ce40479x483S22b04505x488
Ezatt (Lrn),,2243,M531x518S1ce40469x482S23600492x501
Ezempji Grupp 10,,521,
Ezempji Grupp 13,,532,
Ezempji Grupp 14,,533,
Ezempji Grupp 15,,534,
Ezempji Grupp 16,,535,
Ezempji Grupp 17,,536,
Ezempji Grupp 18,,537,
Ezempji Grupp 19,,538,
Ezempji Grupp 20,,541,
Ezempji Grupp 21,,542,
Ezempji Grupp 22,,543,
Ezempji Grupp 23,,544,
Ezempji Grupp 24,,540,
Ezempji Grupp 25,,539,
Ezempji Grupp 26,,546,
Ezempji Grupp 28,,545,
Ezempji Grupp 28,,547,
Ezempji Grupp 6,,518,
Ezempji Grupp 8,,519,
Ezempji Grupp 9,,520,
F,,1009,M511x515S1ce20489x485
f,,794,
F'Perjodu Twil_1 (Lrn),Long term,2372,M549x575S18240511x541S18248485x560S30a00482x483S26800533x498
F'Qasir Zmien_1 (Lrn),,2327,M554x533S18240506x493S18248479x516S26510449x518S26504540x496S36e00477x467
F1,,2814,M575x562S1d850426x439S10020450x439S10050554x531S10058531x532S26600559x503
Facebook 2 (Lrn),,2065,M553x546S32b00482x483S23506535x453S23512443x453S20600516x534S20600460x535S1d807450x505S1d80f524x506
Facebook 3 (Lrn),,2066,M553x587S32b00482x483S1d808536x492S1d800449x492S20600516x534S20600460x535S2a420486x551
Facebook_1 (Lrn),,2064,M571x558S32b00482x483S15a20535x500S15a20455x501S20600516x534S20600460x535S26c02556x501S26c12429x498S2fc04492x547
Facetime (Lrn),,2067,M601x569S2ff00428x483S10000458x508S29100432x482S14c1a570x534S10050560x539S36d00530x543S20500538x530
Facilitator (Loran),,1363,M525x523S15d39475x498S1f502486x477S26720509x481
FAMILJA,,379,R535x586S2df1e475x530S20500501x529S2df06514x529S1d420506x557S1d428470x558S30100482x477
FAMILJA,FAMILY,115,M577x545S30100482x477S32416490x497S1d820555x515S1d828525x516S20500543x534S2df1e522x490S2df06557x492S20500543x496
FAMILJA,FAMILY,21,M523x531S1ce20501x501S1ce28476x501S2df06501x470S2df1e477x469
Familja,Family,164,M523x539S1d820506x494S2df1e476x461S2df06500x462S1d828477x494S2fb04493x533
FAMILJA 2,FAMILY 2,116,M588x545S30100482x477S32416490x497S1d320559x517S20500543x496S20500545x523S2df1e522x490S2df06557x492S1d328515x515
Farfar (Lrn),,1943,M556x535S36d00479x500S15a07497x512S15a01533x506S20500525x520S2b720512x466
Farfar_1 (Lrn),,1961,M559x533S36d00479x492S14c44535x477S20f10495x468S26a02528x506
farfett,butterfly,882,M522x531S14c01478x483S14c09496x485S22510495x469S26520493x516
farfett 2,butterfly 2,1245,M533x523S14c01467x494S14c09485x496S22510484x480S22b20517x477
farfett 3,butterfly 3,1263,M522x522S14c01478x493S14c09496x495S22510495x479
Farfett il lejl,Bat,982,M526x523S1502f474x495S15027498x495S22520487x478
farfett il-lejl,bat,883,M548x558S14c01453x459S14c09471x459S22510465x443S15d01525x506S15d09483x504S22c15498x525S22c03500x524
Farmer Loran,Bidwi Loran,1298,M518x605S35000482x483S1ea48479x559S1ea40493x534S2eb20502x573
Fashion (Loran),,1364,M580x530S36d00479x485S1d820537x471S1d828452x472S27107553x504S27111425x504
Fax,Fax,873,M518x610S2ff00482x483S15a57476x553S15a51494x572S2d202482x591
Feast (Lrn),,2188,M531x532S17420469x468S17407515x468S37600490x489S20610491x521
Fejn?,Where?,131,M531x583S27102516x543S30300482x477S15d30493x547
Fejqan_1 (Lrn),,2322,M565x518S2ff00482x483S15d02498x476S22101496x471S26506530x481S1f502550x476
fekruna tal bahar 1,turtle 1,910,M535x540S15d2f466x460S15d27512x486S2e518471x485S2e500507x513S2fc04485x525
fekruna tal-art,tortoise,884,M515x522S26601486x479S1f712500x502S17119492x484
fekruna tal-bahar,turtle,885,M526x523S15d58498x494S15d50484x478S22122474x483S22126519x501
Fenek,Rabbit,44,M541x517S30007482x482S10e20522x465S22510519x449
fenek,rabbit,886,M552x518S36500482x483S11520517x471S22120530x471
fenek 2,rabbit 2,1247,M538x518S2ff00482x483S11e20515x474S11e28461x476S22121513x465S22127472x467
FERH 01,,1235,M533x591S33e00482x488S15d01510x532S15d09461x530S22f00504x557S22f10457x556S20f00480x579S30150495x476
FERH 02,,1236,M540x590S33e00482x488S14c01504x529S14c09470x529S20f00465x561S20f00512x562S22f00515x576S22f10466x576S30150495x477
Ferra_1 (Krl),"Pour, Fill, Mela (Fill)",1816,M533x521S1f520509x487S17648467x505S28902478x479
Ferra_2 (Krl),Pour,1881,M528x512S1f520504x497S28902473x489
Fgura,,1268,M534x531S33100482x483S1ea01484x509S2b700515x508
Fidiċjuż,Trusted man,863,M571x600S30007482x483S1ec26525x490S22b04524x524S10057525x570S26a07550x558
File (Lrn),,2063,M573x550S15a02546x488S22a04531x503S11810469x450S11818427x451S17e36550x527S20700553x505S22e04470x483S22e14427x487
File Extension (Lrn),,2061,M565x551S22e12435x487S22e06480x485S11810477x450S11818436x451S15452501x536S28a0a529x519
File Format (Lrn),,2062,M584x543S22a06569x463S22a12483x461S11810542x458S11818507x459S17e36434x520S15a02429x488S20500455x530S22a04417x504
Filename (Lrn),,2092,M629x586S30007482x483S10011515x486S20500507x471S2a205536x513S11810612x532S11818586x534S22e04612x567S22e14584x568
filghodu,,160,
Finland,,1125,M519x548S10a00504x522S30004482x483S20600462x518
Fired_1 (Krl),Divide_1 (Krl),1783,M555x514S26606525x491S15a40484x487S15a48507x487S26612446x494
First Holy Comm (Lrn),,2189,M572x526S33b00482x483S1d400549x494S23302519x496
Firxa Globali_1 (Lrn),,2326,M535x540S14c27504x513S14c2f469x512S22510513x498S22510465x497S2b800510x460S2b811470x461S20500498x470
Fittex,,1784,M541x520S26620494x480S22120502x513S11851510x491S11859460x489S22120473x511
Five,Hamsa,2669,M512x516S14c00489x485
Fizika_1 (Lrn),Physics_1 (Lrn),2553,M538x535S1d410506x466S1d448470x468S23004513x506S23014463x501S2fc04492x524
Fizjoterapija_1 (Em),Physiotherapy_1 (Em),1559,M559x565S16c51519x435S16c59462x435S2e014442x458S2e00c538x462S22123511x452S22125478x452S1ed56521x499S22b04521x535
Fizjoterapista_2 (Em),Physiotherapist_2 (Em),1566,M559x551S16c51519x496S16c59462x496S2e014442x519S2e00c538x523S22123511x513S22125478x513S1ed56492x452S22b04516x449
Flamingo,Flamingo,1066,M572x597S33100482x483S16c10530x489S2b700553x486S10004509x567S1000c484x551S22102521x493S22b00511x528
flamingo,flamingo,887,M567x539S33100482x483S16d10523x495S22e04525x521S2b700548x503
Flea,Beghut,1065,M527x531S37807473x487S11811502x469S20500483x474S37807482x521S15011496x504S21100478x510
Fleur de Lys,,1265,M535x538S15636466x478S22104470x465S22b04515x466S22b00494x463S14c00512x507
Flipflop,Flipflop,227,M528x525S16158475x496S10b50493x486S26504514x496S20700472x476
Flixkun,Bottle,370,M523x541S16c48477x520S16c40503x520S22b00501x481S17e10499x459
Flokk,Top (Clothes),334,M537x555S36d00479x446S14c02506x467S14c06464x466S22b04517x506S22b14469x507S2fb04495x549
Flokk bit-tmiem,Top cloth (Winter),228,M613x542S36d00479x458S14c02503x471S14c0a469x472S22b04517x498S22b14471x498S2fb04494x536S15a57586x479S3780b564x495S15a41568x493S26605591x518S21100575x518
Flus,Money,266,
Flus_1 (Krl),,2369,M522x526S1f217501x496S21301478x475
Fog (Lrn),,2256,M560x536S14f10530x501S14f18475x504S22a24510x521S1da10441x464
Foil (Lrn),,2294,M527x558S15a18479x482S15a10493x531S2400d473x442S21100514x482S16f10487x473
foka,seal,888,M535x514S15d1c516x487S15d14466x486S20c00486x491
Folder Computer (Lrn),,2044,M562x592S24402514x432S2441a439x434S14c50497x485S14c58457x487S10011496x408S10019467x409S15a02535x532S17d36515x569S22a04517x534S22510492x470S22510458x471S20700514x549
Fonoloġija,Phonology,797,M525x523S1004a476x497S14c50496x492S22520493x478
Font (Lrn),,2080,M528x520S1ed20502x498S22122481x498S2f800472x481
Fontana,,1189,M548x525S1d802453x504S20304464x476S25504496x503S25504517x503S25504535x502
Fontana Loran Edited,,1320,M532x521S1d852487x504S26f00492x484S1f759468x479
Footballer Loran,Futboler Loran,1299,M525x526S23000491x508S1f751475x490S20c00497x485S15a59478x474
Format_1 (Lrn),,2554,M535x563S1d820490x437S15418471x497S15410510x497S21100491x504S22512504x528S22516482x529S22b04519x528S22b14465x533
Fortunat (2),Lucky (2),421,M546x517S31a00482x482S1a010526x480
Fortunat(1),Lucky (1),420,M518x617S30004482x482S16101493x520S16103485x593S20500481x519S22b04497x558
Fotografija,Photography,2815,M644x606S1e218455x506S1e210518x517S1ec46625x536S22c04623x564S23600526x551S23614441x550S2ff00482x483
Four,Erbgha,2668,M511x516S14400489x485
Fox,Volpi,1067,M549x542S2ff00482x459S17d00491x474S22102474x475S26500523x475S2ff00483x507S17c18455x516S17c10532x516S22102525x522S22106473x522
France,,1170,M550x546S33b00482x483S1d410506x489S2df05521x522S20e00538x502
Franciz_1,French,2555,M563x530S33b00482x483S1d110510x493S22102501x518S28806541x510
Frar,February,739,M532x538S36d00479x463S10e20516x471S22b04516x508
Frawli,Strawberry,501,M561x524S36100482x483S20500505x512S1ce10516x494S22b07537x475
Frawli_1 (Do),"Strawberry , Strawberries",1708,M562x531S2ff00482x483S1d417504x506S26606532x494
Free diving,,2810,M558x571S15a1a371x424S10e00377x440S22b04378x478S22230397x447S30004442x459S15800455x495S20e00436x497S26500485x503S30004522x507S15300533x546S20800535x525
Friday (Lrn),,2213,M524x521S1f902509x480S28903476x494
Friday old (Lrn),,2247,M538x526S20301469x495S20321483x484S27207505x492S20f03462x474
Frixa_1 (Em),,1567,M542x520S15d02499x501S20500532x507S1f004494x480S21100528x484S26602458x481
Frog,Zring,1068,M518x546S36a00482x477S13f10479x520S22106465x516S26502468x532
Frott,Fruit,45,M593x687S30004444x482S15002445x519S22e06478x524S14c3a498x589S15052495x560S2d608499x545S20336555x632S36d00514x636S1ea12551x602S1ea02564x664S22b04577x615
Frott_1 (Alx),Fruit_1 (Alx),1709,M597x608S15300502x514S33b00482x483S2b700578x546S15336491x593S15352495x570S22100524x576S22100475x593S1ea51552x563S22a00526x512
Frustrat,Frustrated,864,M529x591S30c00482x483S17540488x547S17548484x569S23006511x542S23012464x566S21800473x543S21800507x582
Ftakar_1 (Krl),"Idea, Remember, Recalled",1785,M557x549S37200480x529S22105534x465S22a07544x489S1eb10513x482S2ff00478x483
Ftiehem_1 (Krl),Agree (Krl),1786,M579x579S20600540x553S10001460x510S10009429x512S26c00465x549S26c10418x551S2fc04450x568S30114529x477S15d39532x548S1f751557x526S33b00436x481
Ftira,Flat Bread,439,M570x536S16c40467x465S16c48429x465S22a04471x492S22a14429x491S2f700473x512S2f700429x511S2fb04451x530S15d39532x486S15d51537x503S26507557x497S21100534x471
Ftuh tal-Kont_1 (Krl),Opening an Account,2370,M555x584S13f07515x466S13f0f457x436S21303475x416S21301490x443S22b00515x508S22b04531x512S22b10461x473S22b14473x489S2fc04487x529S15d02507x565S15d0a470x565S26900539x564S26910446x563
Ftuh tal-Kont_2 (Krl),Opening an Account_2,2371,M554x584S13f07509x489S13f0f464x492S21303467x461S21301507x464S22b00514x528S22b04527x531S22b10450x524S22b14465x537S2fc04493x573S15d02505x417S15d0a471x418S26900538x418S26910446x419
Ftuh_1 (Lrn),"Opening, Open Space",2373,M574x562S30100482x477S15d02508x541S15d0a466x541S26900541x544S26910445x544S2d708535x523S2d710429x524
Fuljett_1 (Lrn),"Pamphlet, Leaflet",2556,M529x537S15a50507x465S15a50481x464S2a208506x501S2a210472x497S2fd04489x531
Fuq Astratt (Loran),Up Abstract (Loran),1449,M584x532S15d40553x493S15d49528x487S36d00479x483S22a20535x517S22a20571x469
Fuq_02 (Emma),Up_02 (Emma),1447,M543x553S15a30531x526S2ff00482x483S22c00527x476
Fuq_03 (Loran),Up_03 (Loran),1448,M526x518S15a56475x506S17f52497x482S20500479x492
Furjana (Loran),Floriana,1325,M542x525S15412489x476S22a03459x495S22a04491x510S22a05529x491
Furnar (Loran),Baker (Loran),1415,M529x552S1f740492x448S1f748480x483S20600488x467S15440514x527S15448472x526
Fusilli_1 (Krl),Pasta,1710,M559x557S15d48465x444S10e52498x450S2a400533x456S10002498x510S1000a465x516S2ea00533x521S2ea10449x532S26506544x505S26512442x507
Fusilli_1 (Krl),Pasta,1711,M559x557S15d48465x444S10e52498x450S2a400533x456S10002498x510S1000a465x516S2ea00533x521S2ea10449x532S26506544x505S26512442x507
Futbol Amerikan,American Football,2816,M575x561S14c02526x459S14c0a499x462S20800524x485S2d920504x439S15510505x522S15518484x522S18510550x537S18518426x535S22b12445x543S22b06529x545
Futbol Amerikan,American Football,2817,M575x561S14c02526x459S14c0a499x462S20800524x485S2d920504x439S15510505x522S15518484x522S18510550x537S18518426x535S22b12445x543S22b06529x545
Fwied_1 (Em),Liver_1 (Em),1568,M548x517S36d02479x483S15a03525x490S20500511x506
G,,1010,M514x508S1f000485x493
G (tikka),,1012,M512x513S1e140488x487
Gajdra,Oyster,1284,M527x556S14c01473x445S14c27498x447S22e05494x475S14c01473x529S1ce40505x503S20500499x535
gajdra,oyster,911,M525x552S1530f475x449S15327497x448S22e04498x474S1533f476x529S1ce40503x498S20500494x525
Gaketta,Jacket,229,M588x529S36d00479x471S20340573x498S2d607544x486S20332524x484S20500510x486S20500484x486S2033a466x484S2d61f439x487S20348420x500S2fb04494x523
Galettina/i,Buscuit/s,49,M537x597S1d510516x503S30004482x482S1d412489x560S17d48485x582S20700514x582S20500494x521
Galletti,,442,M582x533S1ec40417x480S17b48503x505S1ea51531x494S2a30b550x467
Galletti_1 (Do),,1712,M541x579S15d48466x552S2ec00492x521S1ea41513x544S35900482x483S1ed40413x522S22a04425x549
GAMBLI,,1211,M565x561S30100482x477S10610507x526S26606535x529S22f04533x547
gamblu,shrimp,893,M528x542S15d50473x458S2920a496x467S10610513x498S26602472x511S22f04480x528
Gamm,Jam,443,M536x537S17d3e479x514S13f01484x485S22f04463x484S2a30b504x463
Gamm_1 (Do),Jam_1 (Do),1713,M549x597S17d3e492x574S13f01497x545S22f04476x544S2a30b517x523S35300482x483
Garaxx (Matthew),Garage (Matthew),1452,M576x543S15a50505x459S15a50480x458S23d04531x472S23d1c443x475S26906558x462S26912425x462S15a50490x516S26600505x501
Gardening,Gardening,2818,M538x563S14c00424x413S15a16473x551S22b02393x432S22500428x396S15a16402x460S17f10523x497S2d701484x520S2ff00482x483S20500497x541
Gardinar (Loran),Gardener (Loran),1416,M545x591S1d410504x409S1d418466x411S2e230501x445S2e230477x444S22b04529x450S22b14456x450S15a56488x579S37800499x546S14c10490x512S2df00471x547S26602462x531
Garr il-Virus_1,Carrier (of the virus),2374,M559x571S35000482x483S15436534x509S22100541x494S22a04538x534S15d0a468x537S18512494x533S21200463x557S22f04496x557
Gawhar,,230,M521x527S36d00479x474S1ce10492x481S20600490x516
Gawhar,,261,M521x521S36d00479x480S1ce10490x491S20600465x508
Gay_1 (Em),Omosesswali_1 (Em),1569,M529x526S1dc5f471x477S1dc31495x496S22f01508x475
Gbin_1 (Em),Forehead_1 (Em),1667,M564x518S30007482x483S20500522x491S18111540x494
GDID,NEW,8,M518x524S15a06481x497S15a00492x497S22a00505x475S20e00490x480
Geddum,Chin,374,M518x549S2ff00482x482S10001486x519S2d504493x518S20e00494x500
Gelat,Ice cream,50,M553x564S30004482x482S1ea10500x523S23000502x546S22f04528x529
Gelat_1 (Mtw),Ice_Cream_1 (Mtw),1714,M518x558S33b00482x483S1f740472x525S2b804489x525
Geli,Jelly,474,M512x536S14c50488x465S2a500488x503
Gemel,Camel,997,M544x520S1a318521x481S37906480x511S18111497x498S28902457x498S28902464x481
gemel,camel,889,M527x514S15d58508x487S29202473x497
gendus xahru twil,yak,894,M566x567S2ff00482x483S14c20515x473S14c28461x473S28815469x514S2880d515x515S1f728480x545S1f720502x545S26612442x546S26606536x551
Ġeneruż,Generous,865,M560x524S36d00441x476S15d01444x501S20500430x505S36d00518x476S1f540545x495
Georgia,,1127,M545x523S14c02514x478S14c0a456x481S23424485x509
Gera,Run,549,M548x538S2fc04491x527S20340514x483S2ea00533x477S20348464x495S2ea18447x490S36d00479x462
Germany,Germanja,1279,M518x518S2ff00482x483S10110498x465S20500483x473
Gerzi,Jersey,262,M555x553S36d00479x448S14e02515x457S23814477x485S20303508x513S3780c523x503S14e0a460x457S2380c513x485S2030b479x514S37804453x504S2fb04496x547
Gerzi bil-buttini,Jersey with buttons,263,M580x553S36d00426x448S14e02462x457S23814424x485S20303455x513S3780c470x503S14e0a407x457S2380c460x485S2030b426x514S37804400x504S2fb04443x547S36d00533x448S1ce10558x457S20500544x473S20500544x504S20500545x538S22a04560x497S22a04559x532
Gerzi bil-buttuni (2),Jersey with buttons (2),268,M589x560S36d00426x441S14e02462x450S23814424x478S20303455x506S3780c470x496S14e0a407x450S2380c460x478S2030b426x507S37804400x497S2fb04443x540S36d00533x441S1f417555x474S21301560x455S1f41f530x486S21303517x469S22d24548x510
GESU',,1176,M542x598S30100482x477S15a40521x571S15a48479x537S20500496x543S20500506x578S1c540512x536S1c548472x568
Ghada wara,,2222,M529x515S10020514x485S2da00472x502
Ghadira,,981,M542x527S1de50463x474S26706496x489S15a56497x515S37906458x521S20e00530x509
Ghadma_1 (Em),Bone_1 (Em),1668,M534x530S37906467x481S1ed50504x471S26606504x490S37906474x521S1f750499x515S20600474x507
Ghadma_Miksura_1 (Em),Fracture_1 (Em) Bone,1669,M545x561S37906469x449S1ed50506x439S26606506x458S37906476x489S1f750501x483S20600476x475S1f758480x527S1f750506x528S2a210455x528S2a208522x533
Ghagin,Pasta,24,
Ghagina,Pastry,51,M579x539S14c51532x505S14c59439x506S1f751509x476S1f759468x474S26601543x478S26601557x464S26617436x475S26617420x461S2fb04490x533
Ghagina_1 (Alx),"Pastry_1 (Alx), Dough_1 (Alx)",1715,M562x536S15440529x493S15448464x495S2d60f515x468S2d617439x466S2d617467x465S2d60f540x467S22120464x529S22120518x526
Ghagina_2 (Mtw),"Pastry_2 (Mtw), Dough_2 (Mtw)",1716,M568x516S1f750507x485S1f758473x486S2d310432x488S2d300529x493
Għajjien,Tired,866,M536x593S2ff00482x483S15000502x491S15008473x491S22b24491x529S15030510x562S15038464x562
Ghajn Tuffieha,,1193,M590x573S31500482x483S10001505x502S20500526x502S15030564x542S2d709544x518
Ghajnejn,Eyes,375,M543x532S31a00482x482S10001522x502S20500503x501S20500487x501
Ghajnejn_1 (Krl),Eyes_1 (Krl),1571,M538x543S31a00482x483S10001517x513S20500502x501
Ghajnejn_Homor_1 (Em),Red_Eyes_1 (Em),1570,M531x566S31a00483x459S10001510x480S20500519x469S33b00481x507S21100518x529S10001500x536
Ghajnejn_Homor_2 (Em),Red_Eyes_2 (Em),1572,M534x568S31a00486x456S10001513x477S20500522x466S10000482x538S33b00478x510S20500516x531
Ghajnsielem,,983,M540x547S1ec06493x524S33100482x483S22b00524x506
Ghalfejn?,What For?,125,M561x604S30106497x476S15d40514x562S15d48466x561S15d30542x529S15d38438x529S28809516x536S28811463x536S2fb04492x598S30c00467x488S36e00476x525
Ghalhadd,,2797,M596x523S14c50502x482S14c58467x483S28912429x479S2890a537x477S14c30572x484S14c38405x492
Ghaliex?,Why?,129,M580x569S30100497x476S15d50512x542S30c00467x488S15d30561x541S2a208534x540
Ghalla (Lrn),,1941,M533x546S15334477x487S1533c512x485S23100507x455S23114467x457S22120472x516S22120510x517S2fc04494x535
Gham,Swim,566,M544x544S2fb04490x538S15d51503x479S15d59472x480S2eb02512x509S2eb1a454x508S36d00479x457
Gham_2 (Krl),Swim_2 (Krl),1787,M578x534S37212479x466S15d51535x472S15d59448x491S2ec00563x469S2ec10428x491S2fc04503x523
Ghamara,Furniture,2506,M563x561S14c01507x439S14c09465x439S2ea00522x477S2ea10467x475S2fc04492x502S18210520x537S36d00479x557S26500549x536
Ghamara (Loran),,1511,M531x518S14c01412x405S14c09372x406S14b10508x469S30007482x483S2970b418x438S29713348x442
Għamel kuraġġ,Make courage,867,M587x543S36d00433x458S11541446x496S11549425x514S20c00414x497S22f04455x529S36d00525x458S20301546x485S2ea00572x483
Ghamel_1 (Krl),"To Do_1 (Krl), Do",1788,M529x525S11541505x476S11549472x498S20600481x479
GHAMI 1,BLIND 1,1215,M555x523S26c06540x488S30100482x477S31a30489x496S11800521x490
Ghandek (Inti Ghandek),You Have,289,M533x552S15030487x504S26604517x514S22200467x516S10040491x448S26600475x451S20500502x541
Ghandha (Hi Ghandha),She has,283,M570x642S15030527x592S22200513x593S26604554x603S34a00484x482S36d00479x530S10041463x552S26501447x556S20500543x631
Ghandhom (Huma Ghandhom),They Have,286,M566x635S15030526x581S22200505x590S26604550x596S10041435x579S36d00479x529S33b00481x482S26607441x547S22f05447x561S20500541x624
Ghandi (Jien Ghandi),I Have,292,M532x556S22200469x529S26604516x514S20500489x480S15030485x511S10044491x443S20500506x545
Ghandkom (Intom Ghandkom),You Have (Prural),290,M536x560S15030473x494S22200464x517S26804502x493S10040480x445S26606506x440S22f04503x456S20500501x549
Ghandna (Ahna Ghandna),We Have,280,M574x545S14c52426x464S2d908453x454S20500470x478S15030529x494S26804558x493S22200520x517S20500544x534
Ghandu (Hu Ghandu),He Has,285,M556x622S22200497x591S15030510x574S26604540x587S36d00479x521S10041449x540S26501429x544S34500478x482S20500526x611
Ghar Lapsi,,1191,M525x533S1dc20475x502S18120512x504S2b800502x468
Ghar Lapsi,,1321,M528x515S18e47473x486S1dc20504x485
Gharb,,1190,M518x518S18e00463x450S30000482x483S2890a487x461S21100463x486
