canonical_gloss,synonyms,sid,FSW
appelsinsaft,"juice, saft, #mat",7314,AS16d40S16d48S2df00S2df18S2f900S2f900S22104S22104M523x546S16d40493x480S16d48490x500S2df00489x455S2df18491x525S2f900479x482S2f900512x502S22104511x513S22104478x490
bær,"#naturfag, #mat",7864,AS17710S1000aS20700S2c300M539x518S1000a461x490S17710487x483S20700480x503S2c300513x490
parallell,#matematikk,18,AS10010S10018S26700S26710S2fb00M524x547S10018480x517S10010505x517S26700508x465S26710475x466S2fb00492x453
rett-vinkel,"90*, #matematikk, rett vinkel",30,AS10041S1dc28S23b04M528x528S1dc28472x473S10041507x498S23b04493x472
vinkel,#matematikk,57,AS10041S1dc29S2880cM526x530S1dc29474x469S10041505x500S2880c507x473
Gausskurve,"klokkekurve, normalfordelingskurve, #matematikk, #statistikk",58,AS10050S28807S28a0aS28805S2f804M543x532S2f804487x519S28a0a488x468S28807468x482S28805523x489S10050458x502
femkant,#matematikk,68,AS14c00S15a58S15a50S23a04S23a1cM539x555S14c00492x446S15a58462x527S15a50527x528S23a04512x480S23a1c464x479
frekvens,"hyppighet, #statistikk, #matematikk",74,AS15a30S23404S26706M535x519S15a30464x481S23404484x505S26706493x490
ellipse,#matematikk,76,AS10050S28800S22a02S28804S22a06M527x532S10050512x502S22a06493x491S22a02487x467S28800510x471S28804473x476
hjørne-vinkel,#matematikk,91,AS10041S1dc28S23b0aS21100M540x532S1dc28460x489S10041519x502S23b0a480x488S21100478x468
trekant,#matematikk,113,AS10050S10058S24102S2411aS20500M541x541S2411a460x470S24102502x469S20500496x460S10058482x510S10050504x511
areal,#matematikk,143,AS14c51S2e80aM516x522S2e80a484x507S14c51489x478
histogram,"søylediagram, #matematikk, #statistikk",156,AS1f056S1dc28S22a04S22a04S22a04M532x525S1dc28467x475S1f056515x496S22a04489x477S22a04505x478S22a04519x478
algebra,#matematikk,168,AS15020S1eb10S15a08S22520S26506S2880cS20500S20500S36d00M575x550S15020527x469S22520523x450S26506560x474S36d00479x481S15a08510x517S1eb10524x525S2880c551x501S20500523x510S20500523x539
hjørne-av-linjer,#matematikk,212,AS10041S10049S20500M523x523S10049477x493S10041502x493S20500494x478
nabovinkel,#matematikk,214,AS10051S1ee18S28902S20500S37706M542x519S10051512x495S1ee18486x497S37706458x511S28902477x480S20500468x499
skjæring med x-aksen,#matematikk,215,AS10040S1dc28S26504S20e00M523x528S1dc28477x471S10040486x498S20e00510x482S26504509x498
spiss vinkel,#matematikk,225,AS10041S1ee18S2400aS21100M527x535S1ee18473x485S10041506x505S21100514x465S2400a493x478
x-aksen,#matematikk,229,AS10050S1dc28S26706S20e00M536x528S1dc28463x473S10050483x498S20e00485x477S26706494x485
eksponetialfunksjon,#matematikk,265,AS14a20S1dc28S28907M532x521S1dc28468x491S14a20517x500S28907492x480
tall,"telle, #matematikk",269,AS10041S11e09S28808S20e00S2950bS20e00S2950bS20e00M535x540S11e09470x494S20e00499x499S20e00491x482S20e00466x483S10041497x510S28808472x462S2950b496x460S2950b510x485
hyperbel,#matematikk,274,AS11540S1dc28S28805M530x522S1dc28469x479S28805495x477S11540515x492
terning,#matematikk,293,AS17130S15a37S2a530S2a200M529x530S15a37471x470S17130506x475S2a200489x477S2a530510x497
kvadrat,#matematikk,299,AS10050S10058S20500S24402S2441aM535x541S10058481x510S10050503x511S20500495x460S24402502x470S2441a466x469
redusere,"forenkle, avta, #matematikk",300,AS10010S10018S22a03S22a03S22a03S22a15S22a15S22a15M580x539S10048471x509S10040510x508S22a03534x492S22a15448x493S22a03551x476S22a03567x461S22a15434x478S22a15419x462
diameter,#matematikk,301,AS10051S10019S20500S28f36S28f02S26706S2f900S2f900M559x528S10051529x498S2f900538x492S20500472x493S10019455x498S2f900441x522S28f36483x495S28f02478x472S26706486x491
skjæringspunkt med x-aksen,#matematikk,311,AS10040S1dc28S26504S20e00S20500S2f900M525x534S1dc28475x477S10040484x504S20e00511x491S26504511x466S2f900495x479S20500494x492
"asymptote, vertikal",#matematikk,316,AS1ee13S1f412S1dc28S22b00M513x567S1dc28487x537S1ee13486x514S1f412498x433S22b00495x473
"y-aksen, variant","koordinatakse, #matematikk",326,AS15720S15728S22c00M519x536S15720501x509S15728481x509S22c00503x464
tall,"telle, #matematikk",344,AS10041S11e09S20e00S20e00S20e00M526x529S11e09478x483S20e00507x488S20e00499x471S20e00474x472S10041505x499
horisontal-asymptote,"asymptote, horisontal, #matematikk",346,AS1ee10S1dc28S26606S1f410M565x517S1dc28436x483S1ee10459x490S1f410536x502S26606495x497
"asymptote, vertikal","vertikal asymptote, asymptote, #matematikk",350,AS1ee13S1dc28S22b00S1f412M514x567S1dc28488x537S1ee13487x514S1f412499x433S22b00496x473
x-aksen,#matematikk,393,AS10002S1dc28S26706M553x517S1dc28448x482S10002476x502S26706511x495
femkant,#matematikk,454,AS14c00S10050S10058S22b05S22b13M544x551S10050529x521S22b13471x491S22b05504x492S10058455x519S14c00488x448
trekant,#matematikk,471,AS11e00S10050S10058S22b05S22b13M544x550S11e00492x449S22b13471x490S22b05504x491S10058455x518S10050529x520
statistikk,"#matematikk, #statistikk",474,AS10041S1dc28S2480aM531x525S1dc28469x477S10041510x495S2480a493x476
x-aksen,#matematikk,484,AS10011S23303S10050S1dc28S26706S20e00M536x558S1dc28463x503S10050483x528S20e00485x507S26706494x515S10011507x442S23303475x441
kule,#matematikk,501,AS17f50S17f58S2a20aS2a212M523x534S17f58478x466S17f50504x466S2a20a502x505S2a212477x505
asymptote,"horisontal asymptote, #matematikk",504,AS1ee10S1dc28S26606S1f410M565x517S1dc28436x483S1ee10459x490S1f410536x502S26606495x497
areal,#matematikk,577,AS15d12S2e80aM516x520S15d12484x480S2e80a484x505
algebra,"#matematikk, bokstavregning",626,AS15020S22520S26506S36d00S22b03S11500S11508S23108S23118M581x559S15020535x460S36d00479x474S22520536x441S26506566x465S11508483x503S11500506x509S23108506x542S23118475x537S22b03547x494
pluss,"+, og, #matematikk",766,AS10020S1000aM517x515S1000a483x493S10020502x485
rett-vinkel,"90*, rett vinkel, #matematikk",808,AS10041S1dc28S23b0aM534x523S1dc28466x478S10041513x493S23b0a487x477
beregne,"#matematikk, #økonomi",1000,AS14c20S15a00S22b04S20f00S22520M529x540S22b04475x510S15a00476x462S22520497x475S20f00501x461S14c20471x474
normalfordelingskurve,"klokkekurve, Gausskurve, #matematikk, #statistikk",1020,AS15a50S28807S28a0aS28805S2f804M545x531S2f804489x520S28a0a490x469S28807470x483S28805525x490S15a50456x504
addisjon,"pluss, #matematikk",1214,AS10012S10018M515x515S10018492x485S10012485x490
addisjon,#matematikk,1215,AS10012S10018S26500M518x522S10018488x479S10012481x484S26500504x507
gjentatt addisjon,#matematikk,1895,AS10010S1001aS20600S2ea3eM525x523S1001a476x496S20600487x478S2ea3e500x501S10010481x493
eskponentiell,#matematikk,1901,AS14a20S28807M521x514S28807501x486S14a20479x499
dividere,#matematikk,1903,AS11502S15a18S20500M525x514S15a18475x486S20500490x487S11502495x499
diameter,#matematikk,1904,AS10050S2e30aS26506M521x521S10050506x491S2e30a479x479S26506483x484
derivere,#matematikk,1905,AS10a20S21800M514x519S10a20488x493S21800486x482
brøk,#matematikk,1906,AS10012S10018S26506M525x516S10018479x486S10012495x490S26506476x484
blandet tall,"#matematikk, #sammensatt tegn",1910,AS14c38S14c0bS2e702S2e746S2fb06S10012S11e28S20500S29201S20500S20500M543x571S10012511x553S29201489x524S2e746499x430S2e702505x450S2fb06537x438S11e28467x541S20500457x535S20500476x528S20500492x547S14c0b465x431S14c38481x455
beregne,"#matematikk, #økonomi",1912,AS15d1fS15a18S29904S18510S32d00M518x576S32d00482x483S15d1f483x532S18510486x561S29904464x534S15a18447x534
stump vinkel,#matematikk,1925,AS15a17S15a1eM525x512S15a1e476x500S15a17502x489
produkt,"sum, resultat, #matematikk",1938,AS15a18S17c40S21100S22a04S18510M531x523S15a18470x480S21100488x478S22a04488x494S18510506x508S17c40512x480
produkt,"multiplikasjons-resultat, #matematikk",1939,AS10012S15a18S20500S17c10S15a18S21100S22a04S18510M532x552S15a18469x449S15a18469x508S20500485x458S10012498x462S21100486x511S22a04486x528S18510507x537S17c10509x507
addere,#matematikk,1951,AS10010S1001aS20600M519x522S1001a481x494S20600497x478S10010493x492
areal,#matematikk,1985,AS15a12S2e73eM514x516S15a12487x484S2e73e488x500
aksje,"#økonomi, del, part, dele, #matematikk",2051,AS15a40S15a36S21100S26604M514x539S15a40493x461S21100493x491S15a36487x508S26604491x509
differanse,#matematikk,2307,AS10041S10049S20500S26606S26612S2f900S2f900M555x530S20500495x516S26612460x513S26606508x514S2f900544x518S2f900445x521S10041498x470S10049485x470
akse,#matematikk,2732,AS10051S26806M528x517S10051473x496S26806478x484
akse,#matematikk,2734,AS1f457S26806M528x520S26806478x481S1f457472x490
akse,"koordinatakse, #matematikk",2807,AS10010S2f900S36d00M537x520S36d00479x485S10010522x481S2f900524x515
brutto,"#matematikk, #regnskap",2975,AS15a12S15a16S22a00S22a14S2f900S2f900M525x528S15a12479x488S15a16475x509S22a00512x482S22a14511x504S2f900512x523S2f900514x473
del,"dele, #matematikk",3048,AS15a40S15a36S26504S20e00M514x533S15a36487x487S15a40493x467S20e00494x502S26504492x518
er,"=, #matematikk",3400,AS1ef50S26606M532x508S1ef50468x492S26606502x492
asymptote,"asymptote, generell, #matematikk",3992,AS1ee11S1dc28S22b07S1f411M556x542S1dc28445x512S1ee11474x505S1f411526x459S22b07505x485
gausskurve,"normalfordelingskurve, klokkekurve, #matematikk, #statistikk",4218,AS10050S28807S28a0aS28805M541x534S10050460x504S28a0a486x466S28807466x480S28805521x487
tall,#matematikk,4474,AS10041S14c09S2880fS20e00M526x526S14c09475x497S20e00474x489S2880f483x475S10041505x496
legg sammen,#matematikk,4673,AS17740S17748S26502S26516M540x508S26516461x494S17748480x493S17740503x493S26502525x494
trekk fra,"ta bort, #matematikk, ta vekk",4674,AS17740S15d48S20e00S22a05M523x526S15d48478x475S17740495x481S22a05510x512S20e00501x499
avrunde,"runde-av, #matematikk",4692,AS17140S15a06S2a400M524x530S15a06477x479S17140500x471S2a400499x494
avrunde,#matematikk,4693,AS11821S29906M536x510S11821465x490S29906504x494
vinkel,#matematikk,4869,AS10011S1dc29S23b0bS21100M537x520S10011516x490S23b0b486x491S1dc29463x488S21100500x481
integrere,"integrasjon, #matematikk",4907,AS19210S29a0dM530x513S19210509x489S29a0d471x487
derivere,"derivasjon, #matematikk",4908,AS10120S2a209M515x521S10120486x491S2a209495x479
firkant,#matematikk,4909,AS14400S10050S10058S22b05S22b13M545x550S10050530x520S22b13472x490S22b05505x491S10058456x518S14400488x451
mangekant,"polygon, #matematikk",4910,AS14c00S22620S10050S10058S22b05S22b13M545x554S10050530x524S22b13472x494S22b05505x495S10058456x522S14c00490x457S22620489x446
likning,#matematikk,4920,AS10050S10058S20500S26506S26512S15d30S15d38M562x524S10058480x493S10050500x493S20500491x477S15d30543x497S15d38438x498S26506520x506S26512461x507
addisjon,#matematikk,5100,AS10012S10018S20500M515x520S10018492x490S10012485x495S20500498x480
differanse,"#matematikk, nøyaktig forskjell",5935,AS10041S10049S20500S26606S26612S2f900S2f900M552x525S10041495x477S10049479x476S20500494x512S26612462x509S26606507x509S2f900541x515S2f900448x514
tall,#matematikk,6103,AS10041S14c0aS2880fS20e00M535x528S14c0a465x505S20e00481x491S2880f489x472S10041514x487
gjentatt addisjon,"pluss-pluss-pluss, #matematikk",6291,AS10012S10018S20600S20500M518x524S10018493x494S10012488x499S20600483x476S20500507x476
avstand,#matematikk,6386,AS15a40S15a48S26606M542x514S15a48458x487S15a40530x487S26606492x496
avstand,"lengde_langs_en_linje, #matematikk, avstand_fra_punkt_til_punkt",7486,AS10040S10048S26706S2f900S2f900M562x522S10048446x492S2f900439x481S26706495x481S10040543x490S2f900551x478
brutto,"#regnskap, #matematikk",7675,AS15a12S15a16S22a00S22a14S2fb06M522x535S15a12478x486S15a16482x503S2fb06516x494S22a00489x466S22a14491x520
identisk,"identisk lik, #matematikk",8329,AS10050S10058S20500S2f900M517x525S10050502x495S10058483x495S20500495x482S2f900495x476
brøk,#matematikk,286,AS10012S10018S26506S21100M531x516S10018485x486S10012501x490S26506482x484S21100469x484
diameter,#matematikk,458,M532x521S10011511x491S16c18469x480S26606478x484
regne,#matematikk,463,AS1eb57S15a08S22f02M523x518S15a08478x483S1eb57504x491S22f02486x487
subtraksjon,"minus, -, #matematikk",494,AS10021S15d0aS26506M525x515S10021495x494S15d0a476x485S26506483x492
multiplikasjon,"*, x, ganget mad, #matematikk",497,AS10050S15d0aS2f900M514x527S15d0a487x473S10050499x486S2f900499x522
divisjon,"dividere, dividelt med, :, #matematikk",534,AS10050S15d0aS22f06M524x520S15d0a497x480S10050506x490S22f06476x487
dividere,"divisjon, dividert med, :, #matematikk",565,AS15d0aS11947S2f900M516x524S15d0a489x477S11947485x488S2f900489x519
kvotient,"#matematikk, divisjons-resultat",599,M529x554S15a18475x446S20500490x447S11502495x459S15a18472x515S22a04486x533S21100486x519S17c10505x512S18510504x539
brøkstrek,#matematikk,630,AS10012S10018S26506S20e00S10012S26706M574x518S10018442x488S10012456x491S26506439x486S26706498x483S20e00427x484S10012544x492
teller,#matematikk,716,AS1f240S1000aM524x518S1000a477x503S1f240494x482
nevner,#matematikk,849,AS11950S1000aM520x516S1000a480x484S11950498x490
deler,#matematikk,850,AS15c11S22b03M523x522S15c11503x479S22b03478x498
desimal,"desimalkomma, komma, #matematikk",853,AS10a10S2df09M511x530S10a10493x470S2df09490x506
desimaltall,#matematikk,854,AS10a10S2df09S14c00S22520S26506M551x536S10a10452x476S2df09449x512S14c00507x480S22520502x465S26506536x487
spiss vinkel,#matematikk,942,AS1ee10S26506S1f410S10011S1dc29S21100S23b0bM541x547S10011519x517S23b0b489x518S1dc29466x515S21100503x508S26506491x462S1f410512x464S1ee10460x453
normal,"#matematikk, 90 grader ned på",977,M514x530S15a36487x518S15a40492x470S22a04491x500
anorexia nevrosa,"#medisin, #sammensatt tegn, spisevegring",1572,M634x556S33b00441x488S20600448x524S1eb00455x537S30304517x476S35000517x487S36d21517x522S2d526548x529S15a20622x514S15a20604x521S26527617x494S2f900619x486
autisme,"autist, #medisin",1614,AS15a00S2d600S2ff00M538x518S2ff00482x483S15a00526x487S2d600486x491
blodprøve,"#naturfag, #medisin",1979,AS14c03S21100S22b03S10e30S15a16S22b04M530x574S21100492x450S14c03503x426S22b03471x463S22b04478x509S15a16474x546S10e30478x544
afasi,#medisin,2016,AS16d12S22b04S2ff00M518x536S2ff00482x483S22b04493x506S16d12491x486
abort,"ufrivillig abort, miste fosteret, #medisin",2653,AS20312S18238S22a04S15213S36d00M521x549S15213489x523S18238478x482S36d00479x452S20312494x492S22a04495x512
afasi,#medisin,2659,AS15a02S22b04S2ff00M518x534S2ff00482x483S22b04492x504S15a02485x491
abort,"provosert abort, fjerne fosteret, #medisin",2698,AS17110S18218S28805S17113S36d00S36d00M535x542S36d00479x480S18218478x489S17110493x498S28805497x522S17113521x519S36d00479x459
afasi,#medisin,2770,AS17112S22b04S2ff00M518x535S2ff00482x483S17112490x488S22b04495x505
autisme,#medisin,4687,AS15d40S15d48S26902S26916S34c00S34410S2ff10M555x541S34c00481x472S34410496x514S2ff10483x499S15d40536x489S15d48442x491S26902526x525S26916455x523
abort,"frivillig abort, fjerne foster fra magen, #medisin",4828,AS14c02S26507S20e00S20300S36d00S36d00M550x536S14c02484x505S36d00481x465S26507531x498S20300535x477S36d00478x532S20e00519x508
antigen,"#medisin, #sammensatt tegn",6607,AS15a42S15a48S2f900S1ef10S2f900M522x557S15a48479x449S15a42488x456S1ef10493x542S2f900495x443S2f900479x547
antistoffer,#medisin,6608,AS15a48S15a42S20500S2f900S17746S1774eS26606S26612S21200S21200S22110S22110M546x568S15a48480x450S15a42495x454S20500492x441S2f900492x433S17746499x548S1774e481x548S21200506x519S21200468x520S26606516x529S26612455x529S22110507x511S22110470x511
autisme,"autist, flau, skjule-ansiktet, #medisin",7192,AS15a00S2df00S2ff00M518x542S2ff00482x483S15a00494x488S2df00489x521
bedøvelse,"narkose, bedøve, #medisin",7545,AS15300S2ff00M518x518S2ff00482x483S15300494x492
bronse,"#metall, #verksted",2277,AS20302S15a16S21100S10031S10039S20b00M521x549S15a16480x468S20302483x452S21100505x458S20b00508x514S10031490x519S10039479x519
bly,"#naturfag, #metall",7781,AS20350S20350S2a200S2a218S2f900S2fb04M530x532S2f900493x469S20350512x483S20350472x483S2a200507x502S2a218470x501S2fb04492x526
bison,#naturfag,1067,AS19220S19228S2ff00M529x518S19220508x474S19228470x475S2ff00482x483
beite,"et beite, #naturfag, eng",1725,AS14c08S14c00S26620M532x525S14c00509x493S14c08468x494S26620492x476
bitt,"ormebitt, #naturfag",1822,AS12202S20b00S37900S36d00M521x530S36d00479x470S12202474x484S37900480x474S20b00474x517
bølger,#naturfag,2285,AS15a50S29906S29906M544x514S15a50456x487S29906474x494S29906512x495
bølge,"bølger, #naturfag",3005,AS15a50S29906M525x514S15a50476x487S29906493x493
damp,"#naturfag, dampe",3040,AS15030S15038S22520S22520S2950fS29517M535x538S15030509x507S15038467x507S22520503x491S22520466x492S29517471x463S2950f504x462
delfin,#naturfag,3051,AS10042S15a56S29902S2ff20M529x518S2ff20476x483S15a56468x470S29902464x451S10042499x451
atmosfære,#naturfag,4682,AS18110S18118S28b0bS28b13S2ff00S22c32M567x518S2ff00482x483S18110555x475S28b13454x471S28b0b513x472S22c32486x471S18118439x467
anatomi,"biologi, #naturfag",4954,AS14c02S14c0aS21100S21100S22b04S22b14M539x534S14c02508x466S14c0a462x466S22b04520x504S22b14461x502S21100521x491S21100464x488
tare,"#naturfag, #sjøplante",5496,AS14c10S15a56S37900S28803S2880bS28803S2880bS2f800M540x547S37900500x497S15a56489x535S14c10488x473S28803481x514S2880b498x514S28803460x484S2880b520x484S2f800480x453
blåbær,"#naturfag, #sammensatt tegn",6451,AS14c21S2890aS36d00S17710S1000aS20700S2c300M555x563S36d00479x473S2c300529x520S2890a500x438S1000a472x531S17710502x524S20700494x548S14c21475x441
tang,"#naturfag, #sjøplante",6549,AS17740S17748S29b07S22100S22104S22100S22104M534x534S17740485x508S17748467x519S29b07506x469S22100488x496S22104492x486S22100497x475S22104504x466
biosfæren,#naturfag,6626,AS14c10S14c18S25100S25110S1ed11S28a0aM537x578S14c10514x463S14c18478x463S1ed11464x553S28a0a492x542S25100517x425S25110482x422
biocider,"miljøgifter, #naturfag",6627,AS14c12S2e706S1f510S20500S36a00M518x549S14c12480x392S2e706487x420S36a00482x477S20500494x521S1f510491x534
damp,#naturfag,6648,AS14c30S14c38S29608S29610M531x535S14c30507x504S14c38470x502S29608513x466S29610475x465
driv-hus-effekt,#naturfag,6657,AS20350S20350S2d220S15a10S15a18S23904S2391cS17712S15a16S22a00S14c04M528x621S2d220488x391S20350473x380S20350510x380S14c04493x533S15a10514x478S15a18478x477S23904508x444S2391c476x445S22a00498x569S15a16489x609S17712496x587
bitt,"ormebitt, slangebitt, huggormbitt, bite, #naturfag",7731,AS11811S22104S2f710M513x523S2f710494x477S22104493x487S11811488x498
blåbær,"#naturfag, #sammensatt tegn",7791,AS15a27S2890aS2ff00S17710S1000aS20700S2c300M555x592S2c300529x551S15a27525x473S2890a500x466S17710504x556S1000a474x563S20700495x577S2ff00482x483
blad,#naturfag,145,AS1eb10S10019S22100S1ee10S26806S22104S1eb10S2f900M561x530S10019440x492S1eb10466x484S26806493x503S22104533x471S22100463x473S1ee10500x480S1eb10537x482S2f900442x525
drivhusgass,"#sammensatt tegn, #naturfag, #sammensatttegn",1275,AS20350S20350S2d220S2f900S15c13S15c1bS22a05S22a13S15300S26500S2ff00M531x538S2d220483x367S20350511x359S20350464x359S2f900492x395S15c13499x420S15c1b477x421S22a05518x439S22a13466x439S2ff00482x483S15300514x513S26500494x505
Bjørg,"Berit, #navn",195,AS1f720S22a04S21100S30006M539x549S30006482x482S22a04513x534S21100514x517S1f720519x494
Otto,"befolkning, #navn",223,AS18210S26a02S20e00S30004M531x543S26a02473x516S18210508x524S20e00492x520S30004482x482
Asle,#navn,403,AS1fa11S30007S21100M537x517S30007482x482S21100524x488S1fa11513x468
Bjørn,#navn,442,AS15011S22a05S21100S37803S37700M525x527S37700475x472S37803476x497S15011486x488S21100474x512S22a05512x513
Bjørn,#navn,490,AS15050S15058S26504S26514S2fd04M532x538S15058468x463S15050506x473S26514473x506S26504513x517S2fd04485x532
bjørn,"bamse, Bjørn, #navn",757,AS15050S15058S26a04S26a14S2fd04M539x533S15050509x466S15058460x467S26a04512x512S26a14461x511S2fd04488x527
Albert,#navn,1133,AS1fa10S20600S2ff00M542x521S2ff00482x482S20600520x492S1fa10517x506
Ingvild,#navn,1393,AS19220S2df00S15a02S22a04S21100M530x527S19220509x473S2df00502x498S15a02470x478S21100478x495S22a04479x512
Bjarte,"Bjarne, #navn",1534,AS15050S15058S26504S26514S2fd04M532x538S15058468x463S15050506x473S26514473x506S26504513x517S2fd04485x532
Asle,#navn,1588,M541x518S30007482x483S20311509x470S21100528x486
Anne,#navn,1858,AS11510S26a00S20f00S33100M546x534S26a00519x481S11510493x504S20f00519x497S33100482x483
Arne,#navn,1993,AS20311S21100S30007M539x518S30007482x483S20311511x470S21100526x487
Anne,#navn,2666,AS1c500S33200M536x518S33200482x483S1c500506x488
Anne,#navn,2669,AS11901S20f00S22f04S33100M526x551S22f04489x537S33100482x483S20f00489x525S11901498x497
Arve,#navn,3014,AS15030S26504M513x526S15030487x475S26504492x511
Val,"Valerie Sutton, #navn, #person",4800,M518x598S15a06483x526S10e20494x540S29b0b482x563S33e00482x483S30a00482x483
Saussure,"#navn, #person",4821,AS10e1eS15a1aS37806S26a02S22714S1ed06S22a04S34200M550x561S10e1e500x427S15a1a523x450S37806492x451S22714493x410S26a02477x420S34200482x483S1ed06491x518S22a04491x546
Sokrates,"#navn, #person",4822,AS15300S26500S21b00S21600S33200S2fb00M546x518S33200482x483S15300523x492S26500532x472S21b00520x482S21600520x468S2fb00525x456
Aristoteles,"#navn, #person",4824,AS15a40S15a3aS26a00S20f00M514x532S15a3a487x491S15a40497x469S26a00486x505S20f00486x520
Terje,#navn,5472,AS1f540S20e00S26500S34a00M532x545S1f540493x521S20e00518x520S26500518x504S34a00482x483
Odd,#navn,6405,AS18210S26602S21100S2ff00M545x523S2ff00482x483S21100504x503S26602473x503S18210522x508
Amund,#navn,7054,AS1ed10S20500S20500S30004M522x547S30004482x483S20500509x516S20500482x517S1ed10496x528
Dag,#navn,360,AS15a02S15a06S28a09S28a11S15a00S15a00M542x528S15a02494x516S15a06479x516S28a11473x480S28a09499x480S15a00530x472S15a00459x472
Dag,#navn,380,AS15a02S15a06S28a09S28a11S15a00S15a00S2ff00M541x543S15a02493x531S15a06478x531S28a11472x495S28a09498x495S15a00529x487S15a00458x487S2ff00482x483
Sverre,#navn,426,AS15011S22f04S21200S2ff00M557x518S22f04530x487S21200529x471S15011503x480S2ff00482x483
Sverre,#navn,427,M532x534S17d11478x494S22f07507x466S37806468x520S2fb01488x468S15a1a505x516S20e00501x481S22105477x485S20800479x524
"der er det, til høyre","der-h, #NTS",73,AS10047S2f900S32407M549x554S32407482x482S10047519x524S2f900523x549
bryn-hv,#NTS,249,AS30c00M518x517S30c00482x482
du,"den-der-framme, pek-fram, #NTS",569,AS10040S26500M511x528S10040490x498S26500497x472
"der, til høyre",#NTS,593,AS10047S2f900S32407M543x559S32407482x482S10047513x526S2f900518x554
"der, til venstre!","det er der, til venstre, #NTS",644,AS10041S2f900S32401M518x568S10041496x528S2f900502x563S32401482x482
"der, til venstre",#NTS,645,AS10041S32401M518x558S10041496x528S32401482x482
de-tre,"de-tre-der til h, #NTS",767,AS11e00S26a02S32407M551x574S11e00528x510S32407482x482S26a02529x547
de-3,#NTS,775,AS11e00S26a02S32405M553x571S11e00530x506S32405482x482S26a02531x544
de-tre-v,#NTS,791,AS11e00S26a02S32401M522x571S11e00499x534S32401482x482S26a02478x544
dit-v,#NTS,817,AS10041S26601S32401M518x557S32401482x482S10041476x527S26601449x514
dengang,"på den tiden, #NTS",868,AS15a00S26604S32406S30106S37403M551x552S32406490x488S37403474x525S15a00537x492S26604535x522S30106490x477
der-v,#NTS,889,AS1002eS26a12S32401S36d03M521x582S32401482x482S36d03479x519S1002e442x529S26a12458x555
dra mot høyre,#NTS,904,AS10612S1062aS26626S20700S2f900S32405M560x572S10612493x557S1062a477x547S20700498x534S26626530x552S2f900532x567S32405482x482
der-ute,#NTS,937,AS15d20S2c300S32400M584x526S15d20528x489S2c300558x503S32400482x483
dere-små,#NTS,976,AS10041S2d608S32103S32104S32105M550x566S10041462x536S2d608484x526S32103450x483S32104482x482S32105514x482
der-borte-v,"der borte til venstre, #NTS",982,AS10041S26a01S32402M518x560S10041468x530S26a01444x507S32402482x483
døv-du?,"er du døv?, #NTS",1249,AS11510S33010S20500S30a00S35d00S30300S10040S30a00S36500S31400S30300M530x560S33010479x460S11510515x473S20500519x452S35d00479x460S30a00479x460S30300481x504S31400481x515S10040514x530S30300479x449S36520494x537
døv-du??,"er du virkelig døv?, er DU døv?, #NTS",1250,AS11510S33010S20500S30c00S35d00S30304S10040S30c00S36500S30304M530x572S33010479x456S11510515x469S20500519x448S36500480x520S10040514x542S30c00480x520S30300479x445S30300480x509S30c00479x456S35d00479x456
vi-tre,"vi-3, dere-to-og-jeg, #NTS",1352,AS11e30S2e732S34700M518x579S34700482x482S11e30490x525S2e732488x563
dere-to,#NTS,1353,AS10e38S27106M507x539S10e38492x461S27106492x499
de-to,#NTS,1354,AS10e3fS27107M529x526S10e3f471x474S27107502x500
dengang,"før, lenge-siden, #NTS",1412,AS15a00S26604S37403S32406M551x546S32406490x482S37403474x519S15a00537x486S26604535x516
det-var-engang,"det-var-ein-gong, #NTS",1428,AS15a01S26504S32a10S31400M541x529S32a10482x482S31400482x483S26504513x514S15a01518x497
dag-der-ute,#NTS,1464,AS14c02S14c0aS28909S28911S14c00S14c08S32101M566x561S28909523x509S14c02500x538S14c0a473x535S14c00543x483S14c08435x481S28911453x509S32101482x483
BAM!!!,"raskt, pluttselig, på et øyeblikk, pang!, umiddelbart, #NTS",1474,AS10040S23100S2f730S2f900S15a48S33b00S22200S2ff10S34c10S22204S2ff10S35310S2f730M542x609S33b00481x459S2ff10481x489S2ff10483x512S34c10497x501S35310495x528S15a48486x561S10050504x559S23100500x591S2f900530x604S2f730530x583S2f730526x498S22200522x483S22204525x529
bam!,"#tmfok, øyeblikkelig, plutselig, #NTS",1711,AS10040S15a48S23100S2f730S2f900S34c00S36810S36814S2f730S35310S2ff10M539x599S2f730524x572S34c00477x470S2ff10477x501S2f730527x496S35310489x517S15a48480x550S10040498x548S23100494x580S2f900524x594S36810516x489S36814516x509
bam!!,"paff!!, #tmfok, #NTS",1953,AS10040S15a48S23100S2f730S2f900S33b00S36810S36814M532x585S33b00472x483S10040493x536S2f900520x549S23100489x568S2f730520x527S15a48475x538S36810511x500S36814521x505
bli_dummere_og_dummere,#NTS,1972,AS1dc57S26503S1f447S2ff00M551x520S26503519x479S1dc57528x452S2ff00482x483S1f447517x490
den-der,"eksister, finnes, der-er, #NTS, den/ det befinner seg der",3062,AS15a50S22104S2f710S22a04S2f900S10050M514x547S10050490x517S2f900487x510S22a04486x493S2f710502x497S22104487x484S15a50487x453
SKYLD,"fordi, skyldes, #NTS",5168,AS1dc50S22a04S2f900M512x530S1dc50488x471S22a04498x505S2f900494x525
diskriminering,"undertrykking, avvisning, #NTS, #samfunnsfag",7917,AS15a12S22a05S2f900M522x514S15a12478x487S22a05506x500S2f900511x492
